    0.6171106E+00001    0.4018910E+00002    0.2112669E+00002   -0.1321954E-00005    0.1235003E-00078    0.5716225E-00025    0.1833593E-00004    0.0000000E+00000    0.0000000E+00000    0.4492394E-00001
    0.6392263E+00001    0.3869278E+00002    0.2245299E+00002   -0.9092210E-00006    0.3052175E-00073    0.1188784E-00027    0.1276407E-00004    0.0000000E+00000    0.0000000E+00000    0.4462156E-00001
    0.6397148E+00001    0.3955714E+00002    0.2175831E+00002    0.8214324E-00006   -0.2247991E-00076   -0.2866280E-00026   -0.1153459E-00004    0.0000000E+00000    0.0000000E+00000   -0.4064512E-00001
    0.5454324E+00001    0.3954215E+00002    0.2139395E+00002    0.4517922E-00005   -0.3063837E-00076   -0.1847935E-00025   -0.5976322E-00004    0.0000000E+00000    0.0000000E+00000   -0.4890024E-00001
    0.1020036E+00002    0.4042214E+00002    0.2310387E+00002   -0.4492738E-00009    0.1681265E-00079    0.4994539E-00029    0.7200951E-00008    0.0000000E+00000    0.0000000E+00000    0.4415967E-00001
    0.9637307E+00001    0.4143491E+00002    0.2190378E+00002   -0.1631505E-00008    0.2746187E-00083    0.1585909E-00026    0.2564318E-00007    0.0000000E+00000    0.0000000E+00000    0.4429409E-00001
    0.9190424E+00001    0.4086259E+00002    0.2211291E+00002    0.4783360E-00008   -0.4291610E-00081   -0.6539754E-00027   -0.7416666E-00007    0.0000000E+00000    0.0000000E+00000   -0.4876693E-00001
    0.1013038E+00002    0.4153283E+00002    0.2214185E+00002    0.4753046E-00009   -0.1046725E-00083   -0.4642537E-00027   -0.7598086E-00008    0.0000000E+00000    0.0000000E+00000   -0.3968665E-00001
    0.6865468E+00001    0.4369513E+00002    0.1812021E+00002   -0.9669672E-00006    0.1077314E-00091    0.4893609E-00019    0.1388533E-00004    0.0000000E+00000   -0.3809018E-00017    0.1068003E+00000
    0.7531599E+00001    0.4458905E+00002    0.1754254E+00002   -0.2540971E-00006    0.2347671E-00095    0.3769839E-00018    0.3745463E-00005    0.0000000E+00000   -0.1938953E-00016    0.9338061E-00001
    0.7856508E+00001    0.4443828E+00002    0.1790986E+00002    0.1372137E-00006   -0.9596722E-00095   -0.9434129E-00019   -0.2044926E-00005    0.0000000E+00000    0.6107513E-00017   -0.9309263E-00001
    0.7398041E+00001    0.4358003E+00002    0.1853702E+00002    0.3729897E-00006   -0.3106029E-00091   -0.9881389E-00020   -0.5471576E-00005    0.0000000E+00000    0.1018201E-00017   -0.1070880E+00000
    0.4044965E+00001    0.4279126E+00002    0.1783846E+00002   -0.6493741E-00004    0.3285583E-00088    0.1164536E-00018    0.7371684E-00003    0.0000000E+00000   -0.7218473E-00017    0.8767009E-00001
    0.4961309E+00001    0.4288206E+00002    0.1807401E+00002   -0.1811272E-00004    0.1532141E-00088    0.5027529E-00019    0.2296734E-00003    0.0000000E+00000   -0.3613939E-00017    0.9264942E-00001
    0.5089853E+00001    0.4312111E+00002    0.1787656E+00002    0.1439624E-00004   -0.1699600E-00089   -0.1025777E-00018   -0.1847429E-00003    0.0000000E+00000    0.6456338E-00017   -0.8929686E-00001
    0.4441559E+00001    0.4353508E+00002    0.1717787E+00002    0.3817541E-00004   -0.3985002E-00091   -0.1416859E-00017   -0.4574774E-00003    0.0000000E+00000    0.5821465E-00016   -0.9102248E-00001
    0.5724422E+00001    0.3989347E+00002    0.2112123E+00002   -0.5650510E-00005    0.3100872E-00077    0.1217649E-00024    0.7622112E-00004    0.0000000E+00000    0.0000000E+00000    0.9336603E-00001
    0.6154388E+00001    0.4252351E+00002    0.1870052E+00002   -0.5253376E-00006    0.7192180E-00088    0.8677652E-00021    0.7279651E-00005    0.0000000E+00000   -0.1091308E-00018    0.1736839E-00001
    0.5865547E+00001    0.4338626E+00002    0.1788149E+00002   -0.8103409E-00006    0.2860340E-00091    0.1893488E-00019    0.1103368E-00004    0.0000000E+00000   -0.1211846E-00017    0.1676553E-00001
    0.6522105E+00001    0.4337687E+00002    0.1819164E+00002    0.2764440E-00006   -0.3139549E-00091   -0.5907700E-00020   -0.3906582E-00005    0.0000000E+00000    0.4909578E-00018   -0.1689126E-00001
    0.8886596E+00001    0.3811232E+00002    0.2294064E+00002   -0.2958874E-00008    0.1183625E-00071    0.3985344E-00029    0.4547574E-00007    0.0000000E+00000    0.0000000E+00000    0.1582528E-00001
    0.8355514E+00001    0.3762166E+00002    0.2294943E+00002   -0.9025986E-00008    0.6092359E-00070    0.3924049E-00029    0.1366047E-00006    0.0000000E+00000    0.0000000E+00000    0.1626590E-00001
    0.8146437E+00001    0.3843250E+00002    0.2238290E+00002    0.1240330E-00007   -0.8362144E-00073   -0.5499451E-00028   -0.1865431E-00006    0.0000000E+00000    0.0000000E+00000   -0.1476627E-00001
    0.9165157E+00001    0.3739766E+00002    0.2348280E+00002    0.1794129E-00008   -0.3809612E-00069   -0.2991721E-00030   -0.2779763E-00007    0.0000000E+00000    0.0000000E+00000   -0.1732487E-00001
    0.3634412E+00001    0.4010225E+00002    0.2033005E+00002   -0.6283690E-00004    0.2714287E-00078    0.2062353E-00023    0.6653973E-00003    0.0000000E+00000    0.0000000E+00000    0.4739865E-00001
    0.4559044E+00001    0.3948613E+00002    0.2113457E+00002   -0.1723819E-00004    0.4866919E-00076    0.5985284E-00025    0.2094979E-00003    0.0000000E+00000    0.0000000E+00000    0.4874159E-00001
    0.3410925E+00001    0.3996649E+00002    0.2039534E+00002    0.8370704E-00004   -0.8270977E-00078   -0.1505921E-00023   -0.8472059E-00003    0.0000000E+00000    0.0000000E+00000   -0.4600558E-00001
    0.3997480E+00001    0.3908915E+00002    0.2130453E+00002    0.3973001E-00004   -0.1335250E-00074   -0.2848623E-00025   -0.4477478E-00003    0.0000000E+00000    0.0000000E+00000   -0.5013452E-00001
    0.7776840E+00001    0.3650676E+00002    0.2464868E+00002   -0.7925459E-00007    0.1045344E-00065    0.2041841E-00032    0.1178068E-00005    0.0000000E+00000    0.0000000E+00000    0.4618863E-00001
    0.8212449E+00001    0.3684198E+00002    0.2462715E+00002   -0.2949331E-00007    0.6784777E-00067    0.1978812E-00032    0.4444641E-00006    0.0000000E+00000    0.0000000E+00000    0.3998945E-00001
    0.7572697E+00001    0.3638778E+00002    0.2463629E+00002    0.1063447E-00006   -0.2381407E-00065   -0.1990220E-00032   -0.1569816E-00005    0.0000000E+00000    0.0000000E+00000   -0.4219143E-00001
    0.6610022E+00001    0.3678390E+00002    0.2395568E+00002   -0.5873205E-00006    0.1109901E-00066    0.6617209E-00031    0.8335470E-00005    0.0000000E+00000    0.0000000E+00000    0.4168771E-00001
    0.6332175E+00001    0.3731479E+00002    0.2346753E+00002   -0.9691726E-00006    0.1815636E-00068    0.8016571E-00030    0.1356261E-00004    0.0000000E+00000    0.0000000E+00000    0.4301306E-00001
    0.7241726E+00001    0.3670696E+00002    0.2427313E+00002    0.1986800E-00006   -0.2071734E-00066   -0.1336415E-00031   -0.2897434E-00005    0.0000000E+00000    0.0000000E+00000   -0.4288930E-00001
    0.6459780E+00001    0.3770338E+00002    0.2323412E+00002    0.7604372E-00006   -0.8188789E-00070   -0.2486818E-00029   -0.1071256E-00004    0.0000000E+00000    0.0000000E+00000   -0.4181134E-00001
    0.6806314E+00001    0.3741814E+00002    0.2358546E+00002   -0.4240761E-00006    0.7903804E-00069    0.4361669E-00030    0.6073667E-00005    0.0000000E+00000    0.0000000E+00000    0.4224175E-00001
    0.7103635E+00001    0.3802338E+00002    0.2327011E+00002   -0.2314149E-00006    0.5945458E-00071    0.1938967E-00029    0.3356482E-00005    0.0000000E+00000    0.0000000E+00000    0.3896022E-00001
    0.4370126E+00001    0.4507201E+00002    0.1575771E+00002   -0.6531932E-00005    0.3725087E-00098    0.3351028E-00016    0.7757791E-00004    0.0000000E+00000   -0.6844348E-00015    0.1404768E-00001
    0.4386572E+00001    0.4567947E+00002    0.1515512E+00002   -0.6347940E-00005    0.1128800E-00100    0.2514917E-00015    0.7555048E-00004    0.0000000E+00000   -0.4118400E-00014    0.1397968E-00001
    0.3810894E+00001    0.4578461E+00002    0.1483456E+00002    0.1290267E-00004   -0.3672032E-00101   -0.6398800E-00015   -0.1410500E-00003    0.0000000E+00000    0.9473168E-00014   -0.1249470E-00001
    0.4900067E+00001    0.4598633E+00002    0.1504896E+00002    0.3326688E-00005   -0.6523860E-00102   -0.3960052E-00015   -0.4193288E-00004    0.0000000E+00000    0.6264212E-00014   -0.1553261E-00001
